Peano Meter,Final Voltage A (V),Final Voltage B (V),Final Voltage C (V),Distance to Transformer (m),Load A (kW),Load B (kW),Load C (kW),Group,Phases,Meter X,Meter Y,New Phase,New Load A,New Load B,New Load C
6600600012,230.0,230.0,229.48460305644315,47.26456318735792,0.0,0.0,1.77,Group 2,C,1059382.1401085,1823315.188549,B,0.0,1.77,0.0
6500626599,227.24649019839885,228.46398647159194,225.71981640289002,233.68052692801683,0.0,0.15,0.0,Group 2,B,1059432.1811085,1823176.117549,C,0.0,0.0,0.15
5901232690,227.31328057557863,225.59330547654548,222.9760118032687,276.6462370513474,0.0,0.1,0.0,Group 1,B,1059070.2821085,1823439.5995490002,B,0.0,0.1,0.0
6100133592,227.60585305161212,226.23545038061349,224.25948742109352,193.44071503719013,0.0,0.0,0.17,Group 1,C,1059100.5591085,1823385.411549,B,0.0,0.17,0.0
22938693,220.5253242402696,221.66779014447923,225.1958141944509,279.42105333514854,0.0,0.0,0.41,Group 2,C,1059244.2841085,1823171.597549,C,0.0,0.0,0.41
5800848632,224.33295500812542,227.9135603862833,228.50254007463403,202.30320425078858,0.0,0.0,0.06,Group 1,C,1058755.2261085,1823434.790549,C,0.0,0.0,0.06
5700110869,226.038851977756,226.46871862203244,227.78872822036885,115.16171066387899,0.0,0.0,0.19,Group 2,C,1059231.7961085,1823330.4885490001,C,0.0,0.0,0.19
6100473388,226.8080451188509,229.90323977827924,229.43557750327543,189.57230878072778,0.1,0.0,0.0,Group 1,A,1058960.0571085,1823556.729549,C,0.0,0.0,0.1
6301016836,226.1776689550356,228.18941840239532,224.27520568563693,284.29598368464605,0.0,0.0,0.0,Group 2,C,1059442.9081085,1823077.590549,C,0.0,0.0,0.0
6200460710,226.84938205582276,225.94831032909443,223.59705553972321,330.68656670622397,0.37,0.0,0.0,Group 1,A,1059202.8611085,1823429.134549,B,0.0,0.37,0.0
6600600002,225.12449774542435,227.93773772840188,223.89600585506702,369.9838446062116,0.0,0.0,0.07,Group 2,C,1059494.0861085,1823005.654549,C,0.0,0.0,0.07
6200459926,227.1715226610847,225.94831032909443,223.59846581099143,262.7161591758788,0.0,0.0,0.0,Group 1,C,1059133.5661085,1823428.354549,C,0.0,0.0,0.0
19776963,215.87000625065963,218.63304644649787,223.39314399454597,434.72971939301294,0.1,0.0,0.0,Group 2,A,1059285.0131085,1823020.262549,A,0.1,0.0,0.0
5800728388,216.92957514063875,218.9620840051614,223.95872352175545,436.10191885661135,0.49,0.0,0.0,Group 2,A,1059311.8741085,1823094.841549,B,0.0,0.49,0.0
5700135791,228.79777847365588,229.0961369159058,228.15493904017387,81.54626297319464,0.09,0.0,0.0,Group 2,A,1059347.1391085,1823256.685549,C,0.0,0.0,0.09
5700319430,228.11799805891235,226.83917291972654,225.38046252021607,142.50230968675424,0.0,0.03,0.0,Group 1,B,1059084.1951085,1823350.5315490002,B,0.0,0.03,0.0
5901370842,227.18581207145485,224.6372497152338,221.64809041617448,440.42201246046096,0.0,0.15,0.0,Group 1,B,1058894.4521085,1823459.3865490002,B,0.0,0.15,0.0
5700293350,226.0759225904583,229.90323977827924,229.43557750327543,277.9195675002115,0.24,0.0,0.0,Group 1,A,1058881.7181085,1823569.5625490001,A,0.24,0.0,0.0
21580105,227.16218665316006,224.44578578874714,221.48511744369208,560.3086783781524,0.0,0.0,0.0,Group 1,B,1058777.7881085,1823478.651549,C,0.0,0.0,0.0
5700602620,229.40788201754705,225.8447921089734,229.49634243067763,248.93625988848243,0.0,0.0,0.0,Group 2,B,1059501.9731085,1823190.2925490001,A,0.0,0.0,0.0
5800612836,229.29501980896327,224.01575601833432,229.49634243067763,414.60294807788273,0.0,0.0,0.0,Group 2,B,1059589.8741085,1823050.340549,A,0.0,0.0,0.0
5700800795,227.8799384277684,226.30346017152567,224.29217178401066,237.55493182827553,0.0,0.0,0.0,Group 1,C,1059173.2221085,1823339.391549,C,0.0,0.0,0.0
5900326667,228.9147008668883,228.06134895351795,227.28380476818282,82.17449597615243,0.0,0.0,0.0,Group 1,B,1059024.0001085,1823357.391549,C,0.0,0.0,0.0
