Peano Meter,Final Voltage A (V),Final Voltage B (V),Final Voltage C (V),Distance to Transformer (m),Load A (kW),Load B (kW),Load C (kW),Group,Phases,Meter X,Meter Y,New Phase,New Load A,New Load B,New Load C
6001243171,228.27249457936819,228.61460404730047,227.86711254466692,195.37590197021487,0.0,0.36,0.0,Group 2,B,1100803.2861085,1650750.914549,C,0.0,0.0,0.36
6001297264,228.09582324065764,229.66594518037348,228.31165991807825,206.29294220081357,0.0,0.0,0.26,Group 2,C,1100890.8281085,1650814.8025490001,C,0.0,0.0,0.26
20781886,228.16915474263294,228.39749020938038,227.28553727981173,286.12105336254024,0.0,0.12,0.0,Group 2,B,1100827.6901085,1650833.6935490002,C,0.0,0.0,0.12
5900989027,224.71353435918576,226.68470358503353,225.7942259669091,211.96665480549615,0.0,0.32,0.0,Group 2,B,1100989.0121084999,1650567.9275490001,B,0.0,0.32,0.0
22456448,228.19276899824138,229.06455098445542,228.89299431780063,72.28287260305402,0.0,0.28,0.0,Group 2,B,1100945.4001085,1650726.9445490001,C,0.0,0.0,0.28
6000583136,228.02137006872468,229.06455098445542,228.84142947588577,104.67493115155402,0.0,0.0,0.09,Group 2,C,1100952.4261085,1650764.4575490002,B,0.0,0.09,0.0
6300333461,228.02137006872468,229.06455098445542,228.84142947588577,104.67493115155402,0.0,0.0,0.16,Group 2,C,1100950.4051085,1650750.750549,B,0.0,0.16,0.0
6200497579,228.02137006872468,229.06455098445542,228.84142947588577,104.67493115155402,0.0,0.0,0.09,Group 2,C,1100950.0071085,1650746.720549,C,0.0,0.0,0.09
5800157732,227.8255891452426,229.06455098445542,228.84142947588577,158.375198825364,0.42,0.0,0.0,Group 2,A,1100901.6081085,1650752.186549,A,0.42,0.0,0.0
21490160,228.09582324065764,229.66594518037348,228.4908936704153,176.43306808871358,0.15,0.0,0.0,Group 2,A,1100885.7461085,1650796.884549,B,0.0,0.15,0.0
5600570061,228.12368064279124,229.66594518037348,228.58861339088008,160.15340708071125,0.11,0.0,0.0,Group 2,A,1100885.9671085,1650770.9335490002,A,0.11,0.0,0.0
6100242662,228.09582324065764,229.66594518037348,228.31165991807825,206.29294220081357,0.0,0.0,0.16,Group 2,C,1100894.6851085,1650818.881549,C,0.0,0.0,0.16
6001189652,224.71353435918576,226.79844810792568,225.7942259669091,176.5773709849566,0.0,0.27,0.0,Group 2,B,1100957.2951085,1650574.703549,B,0.0,0.27,0.0
5900989188,225.02043975680863,227.08983386711614,226.00540800001644,137.03680345802132,0.0,0.0,0.14,Group 2,C,1100922.0921085,1650581.188549,B,0.0,0.14,0.0
15335006,225.02043975680863,227.08983386711614,226.00540800001644,137.03680345802132,0.0,0.0,0.0,Group 2,C,1100922.4381085,1650585.201549,C,0.0,0.0,0.0
6300105512,225.91286445615233,227.55342136229254,226.63374212792868,110.48862158042134,0.0,0.0,1.38,Group 2,C,1100931.5081085,1650616.2385490001,C,0.0,0.0,1.38
23969958,223.0852858354331,226.55285793921988,224.8683397555374,261.8747344313701,0.26,0.0,0.0,Group 2,A,1100904.6641085,1650459.063549,B,0.0,0.26,0.0
6000143108,228.46936582021925,229.18163794005395,228.9603193339191,39.387345152517,0.15,0.0,0.0,Group 2,A,1100941.0771085,1650690.107549,C,0.0,0.0,0.15
17652413,228.19276899824138,229.06455098445542,228.89299431780063,72.28287260305402,0.15,0.0,0.0,Group 2,A,1100941.4451085,1650727.429549,A,0.15,0.0,0.0
22040036,228.59516146604392,229.66594518037348,229.0068980009375,90.4705936467597,0.02,0.0,0.0,Group 2,A,1100872.5311085,1650696.1665490002,C,0.0,0.0,0.02
6200919340,228.16915474263294,228.39749020938038,227.28553727981173,286.12105336254024,0.0,0.11,0.0,Group 2,B,1100823.6341085,1650833.9275490001,A,0.11,0.0,0.0
19955090,228.09582324065764,229.66594518037348,228.31165991807825,206.29294220081357,0.0,0.0,0.17,Group 2,C,1100895.6611085,1650829.716549,B,0.0,0.17,0.0
6000143233,224.71353435918576,226.68470358503353,225.7942259669091,211.96665480549615,0.0,0.0,0.0,Group 2,B,1100992.9401085,1650567.615549,B,0.0,0.0,0.0
6001189667,223.2078559651546,226.55285793921988,224.8683397555374,222.46860733453045,0.46,0.0,0.0,Group 2,A,1100908.1491085,1650499.0585490002,B,0.0,0.46,0.0
6001184796,228.46936582021925,229.18163794005395,228.9603193339191,39.387345152517,0.01,0.0,0.0,Group 2,A,1100941.7241085,1650694.137549,C,0.0,0.0,0.01
C334089,227.89656500336338,229.06455098445542,228.84142947588577,150.48692459036403,0.24,0.0,0.0,Group 2,A,1100954.5351085,1650792.8895490002,A,0.24,0.0,0.0
5600149512,228.49748074956636,229.1919959700744,228.96627518919942,36.477276768307,0.51,0.0,0.0,Group 2,A,1100939.6551085,1650680.3595490002,B,0.0,0.51,0.0
6200573559,227.8255891452426,229.06455098445542,228.84142947588577,158.375198825364,0.16,0.0,0.0,Group 2,A,1100920.6731085,1650753.4775490002,A,0.16,0.0,0.0
22456456,227.8255891452426,229.06455098445542,228.84142947588577,158.375198825364,0.0,0.0,0.0,Group 2,A,1100905.9111085,1650752.0995490002,A,0.0,0.0,0.0
6000069232,227.8255891452426,229.06455098445542,228.84142947588577,158.375198825364,0.04,0.0,0.0,Group 2,A,1100922.1621085,1650749.377549,A,0.04,0.0,0.0
6300255284,228.31593729212207,229.66594518037348,228.81178274406582,122.9749060067597,0.05,0.0,0.0,Group 2,A,1100882.4161085,1650752.936549,C,0.0,0.0,0.05
21487991,227.89656500336338,229.06455098445542,228.84142947588577,150.48692459036403,0.1,0.0,0.0,Group 2,A,1100950.6461085,1650793.0285490002,C,0.0,0.0,0.1
16860924,228.59516146604392,229.66594518037348,229.0068980009375,90.4705936467597,0.22,0.0,0.0,Group 2,A,1100871.2001085,1650715.578549,B,0.0,0.22,0.0
21861034,228.31593729212207,229.66594518037348,228.81178274406582,122.9749060067597,0.08,0.0,0.0,Group 2,A,1100875.4721085,1650738.644549,C,0.0,0.0,0.08
6100348720,228.12368064279124,229.66594518037348,228.58861339088008,160.15340708071125,0.17,0.0,0.0,Group 2,A,1100887.8711085,1650785.787549,C,0.0,0.0,0.17
5600570169,228.09582324065764,229.66594518037348,228.31165991807825,206.29294220081357,0.0,0.0,0.29,Group 2,C,1100892.0921085,1650833.928549,C,0.0,0.0,0.29
5700091158,223.0852858354331,226.55285793921988,224.8683397555374,261.8747344313701,0.22,0.0,0.0,Group 2,A,1100901.4471085,1650463.642549,B,0.0,0.22,0.0
5900989033,228.19276899824138,229.06455098445542,228.89299431780063,72.28287260305402,0.0,0.13,0.0,Group 2,B,1100943.4231085,1650712.093549,C,0.0,0.0,0.13
6100466440,225.91286445615233,227.55342136229254,226.63374212792868,110.48862158042134,0.0,0.29,0.0,Group 2,B,1100929.2101085,1650597.327549,A,0.29,0.0,0.0
5701572222,228.59516146604392,229.66594518037348,229.0068980009375,90.4705936467597,0.11,0.0,0.0,Group 2,A,1100874.6181085,1650711.2145490001,A,0.11,0.0,0.0
5701523131,228.09582324065764,229.66594518037348,228.31165991807825,206.29294220081357,0.0,0.0,0.22,Group 2,C,1100890.9811085,1650819.012549,C,0.0,0.0,0.22
15287163,224.71353435918576,226.79844810792568,225.7942259669091,176.5773709849566,0.0,0.09,0.0,Group 2,B,1100956.9321085,1650570.726549,B,0.0,0.09,0.0
6603020728,225.91286445615233,227.55342136229254,226.63374212792868,110.48862158042134,0.0,0.18,0.0,Group 2,B,1100925.6141085,1650601.928549,B,0.0,0.18,0.0
23871606,223.0852858354331,226.55285793921988,224.8683397555374,261.8747344313701,0.0,0.0,0.0,Group 2,A,1100905.3871084999,1650462.965549,B,0.0,0.0,0.0
6001189668,228.19276899824138,229.06455098445542,228.89299431780063,72.28287260305402,0.0,0.53,0.0,Group 2,B,1100944.9161085,1650722.952549,B,0.0,0.53,0.0
6300333464,228.02137006872468,229.06455098445542,228.84142947588577,104.67493115155402,0.0,0.0,0.08,Group 2,C,1100947.9661085,1650765.1705490001,B,0.0,0.08,0.0
E071330,228.27249457936819,228.61460404730047,227.86711254466692,195.37590197021487,0.0,0.15,0.0,Group 2,B,1100807.2171085,1650750.2915490002,A,0.15,0.0,0.0
6001184651,227.8255891452426,229.06455098445542,228.84142947588577,158.375198825364,0.0,0.0,0.0,Group 2,A,1100917.1811085,1650748.7955490001,A,0.0,0.0,0.0
5700773283,228.09582324065764,229.66594518037348,228.4908936704153,176.43306808871358,0.3,0.0,0.0,Group 2,A,1100889.7091085,1650796.067549,C,0.0,0.0,0.3
22456455,228.12368064279124,229.66594518037348,228.58861339088008,160.15340708071125,0.58,0.0,0.0,Group 2,A,1100882.4961085,1650775.5285490002,B,0.0,0.58,0.0
6000947477,228.16915474263294,228.37701716015806,227.17576990400633,316.06868493854023,0.0,0.18,0.0,Group 2,B,1100782.3961085,1650839.907549,B,0.0,0.18,0.0
24039521,228.09582324065764,229.66594518037348,228.31165991807825,206.29294220081357,0.0,0.0,0.11,Group 2,C,1100894.6671085,1650814.742549,C,0.0,0.0,0.11
22549308,224.71353435918576,226.68470358503353,225.7942259669091,211.96665480549615,0.0,0.17,0.0,Group 2,B,1100993.3831085,1650571.5045490002,B,0.0,0.17,0.0
5801005149,224.71353435918576,226.9210315753767,225.7942259669091,190.71339853411132,0.0,0.1,0.0,Group 2,B,1100888.3881085,1650578.557549,A,0.1,0.0,0.0
20781884,228.46936582021925,229.18163794005395,228.9603193339191,39.387345152517,0.17,0.0,0.0,Group 2,A,1100937.2461085,1650690.5555490002,A,0.17,0.0,0.0
19715824,227.89656500336338,229.06455098445542,228.84142947588577,150.48692459036403,0.19,0.0,0.0,Group 2,A,1100950.7531085,1650797.267549,B,0.0,0.19,0.0
B598464,228.31593729212207,229.66594518037348,228.81178274406582,122.9749060067597,0.18,0.0,0.0,Group 2,A,1100878.8771085,1650734.125549,B,0.0,0.18,0.0
28118290,228.59516146604392,229.66594518037348,229.0068980009375,90.4705936467597,0.17,0.0,0.0,Group 2,A,1100875.1931085,1650715.134549,C,0.0,0.0,0.17
29347601,228.59516146604392,229.66594518037348,229.0068980009375,90.4705936467597,0.19,0.0,0.0,Group 2,A,1100870.5351085,1650711.3635490001,C,0.0,0.0,0.19
14108968,228.31593729212207,229.66594518037348,228.81178274406582,122.9749060067597,0.03,0.0,0.0,Group 2,A,1100881.1341085,1650748.878549,B,0.0,0.03,0.0
5900989028,224.71353435918576,226.68470358503353,225.7942259669091,211.96665480549615,0.0,0.35,0.0,Group 2,B,1100989.3311085,1650571.9875490002,B,0.0,0.35,0.0
6300341895,225.91286445615233,227.55342136229254,226.63374212792868,110.48862158042134,0.0,0.0,0.02,Group 2,C,1100927.0441085,1650612.756549,C,0.0,0.0,0.02
25743363,223.0852858354331,226.55285793921988,224.8683397555374,261.8747344313701,0.32,0.0,0.0,Group 2,A,1100900.7791085,1650459.655549,B,0.0,0.32,0.0
23505214,228.19276899824138,229.06455098445542,228.89299431780063,72.28287260305402,0.4,0.0,0.0,Group 2,A,1100940.9231085,1650723.436549,C,0.0,0.0,0.4
6100242456,224.8033314400219,226.97705019838816,225.85601563587008,143.49571830484132,0.0,0.75,0.0,Group 2,B,1100924.2541085,1650571.0255490001,C,0.0,0.0,0.75
28459206,228.19276899824138,229.06455098445542,228.89299431780063,72.28287260305402,0.0,0.0,0.12,Group 2,C,1100938.9981085,1650707.9205490001,B,0.0,0.12,0.0
5900935141,228.7128101055801,229.17039051178733,229.48234722112932,87.10954993531685,0.0,0.02,0.0,Group 1,B,1101001.6731085,1650856.638549,C,0.0,0.0,0.02
6603020695,224.73551513003457,226.08221081292476,225.82066499028147,207.00439483886052,0.0,0.77,0.0,Group 2,B,1101039.1631085,1650575.3635490001,C,0.0,0.0,0.77
6200631092,227.56994223942326,229.2638965845898,228.8713539571666,209.37693480674855,0.09,0.0,0.0,Group 1,A,1101219.0661085,1650946.632549,B,0.0,0.09,0.0
25578743,228.05917600395412,229.38777729402446,229.08592450012947,91.64844025288355,0.0,0.24,0.0,Group 1,B,1101120.8491085,1650927.132549,A,0.24,0.0,0.0
24039514,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.0,0.0,0.06,Group 1,C,1101139.1991085,1650928.853549,A,0.06,0.0,0.0
6100238503,227.55185413131335,229.30199188256935,228.9095146335988,219.35653785164988,0.27,0.0,0.0,Group 1,A,1101173.2591085,1650905.309549,A,0.27,0.0,0.0
5700296804,227.63513704684826,229.30693412551344,228.9144653583602,168.27208695467857,0.13,0.0,0.0,Group 1,A,1101181.4861085,1650932.280549,A,0.13,0.0,0.0
6001297263,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.06,0.0,0.0,Group 1,A,1101157.7381085,1650932.899549,B,0.0,0.06,0.0
5800005525,227.5006061420918,229.19507310037753,228.80241236040746,275.11005979704856,0.27666666666666667,0.27666666666666667,0.27666666666666667,Group 1,ABC,1101283.0241085,1650977.067549,ABC,0.27666666666666667,0.27666666666666667,0.27666666666666667
29010463,228.05917600395412,229.38777729402446,229.08592450012947,91.64844025288355,0.12,0.0,0.0,Group 1,A,1101105.9431085,1650927.576549,A,0.12,0.0,0.0
5801413806,227.63513704684826,229.30693412551344,228.9144653583602,168.27208695467857,0.02,0.0,0.0,Group 1,A,1101177.2781085,1650936.279549,C,0.0,0.0,0.02
6200920184,227.63513704684826,229.30693412551344,228.9144653583602,168.27208695467857,0.02,0.0,0.0,Group 1,A,1101177.2801085,1650931.9405490002,A,0.02,0.0,0.0
16034891,228.0529821149499,229.3862290267199,229.08266448139307,92.53847974620855,0.0,0.14,0.0,Group 1,B,1101123.4431085,1650927.1945490001,C,0.0,0.0,0.14
21375121,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.0,0.0,0.27,Group 1,C,1101143.2851085,1650932.861549,B,0.0,0.27,0.0
21375009,227.63513704684826,229.30693412551344,228.9144653583602,168.27208695467857,0.36,0.0,0.0,Group 1,A,1101181.9641085,1650935.4205490001,B,0.0,0.36,0.0
C405191,228.0529821149499,229.3862290267199,229.08266448139307,92.53847974620855,0.06,0.0,0.0,Group 1,A,1101120.8491085,1650929.844549,B,0.0,0.06,0.0
23960683,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.1,0.0,0.0,Group 1,A,1101154.2201085,1650932.760549,C,0.0,0.0,0.1
C869725,227.56373986525384,229.30199188256935,228.9095146335988,207.8075789906688,0.11,0.0,0.0,Group 1,A,1101184.5151085,1650907.924549,A,0.11,0.0,0.0
16488651,228.0529821149499,229.3862290267199,229.08266448139307,92.53847974620855,0.17,0.0,0.0,Group 1,A,1101105.8071085,1650929.973549,B,0.0,0.17,0.0
5901367317,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.11,0.0,0.0,Group 1,A,1101154.3381085,1650928.811549,B,0.0,0.11,0.0
5701522412,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.0,0.0,0.0,Group 1,C,1101138.9631085,1650932.703549,C,0.0,0.0,0.0
21429406,227.84636214053168,229.3506725024078,228.95827879883095,126.49802688690855,0.0,0.0,0.36,Group 1,C,1101143.3631085,1650928.7755490001,B,0.0,0.36,0.0
5800976693,227.56373986525384,229.30199188256935,228.9095146335988,207.8075789906688,0.05,0.0,0.0,Group 1,A,1101183.9441085,1650903.8965490002,A,0.05,0.0,0.0
6602539063,228.05726706059843,229.3871996646503,229.08491976940667,91.92274847366355,0.0,0.14,0.0,Group 1,B,1101109.6741085,1650929.951549,C,0.0,0.0,0.14
6700596232,225.91286445615233,227.55342136229254,226.63374212792868,110.48862158042134,0.0,0.0,0.08,Group 2,C,1100927.2641085,1650616.503549,C,0.0,0.0,0.08
6700095983,227.30091020373158,229.21710922427656,228.38537865523028,160.51274975924932,0.0,0.0,0.0,Group 1,A,1100990.3561085,1650924.294549,C,0.0,0.0,0.0
6200421466,216.53499386717954,222.2010773323243,225.05787102503933,380.8685360160745,0.02,0.0,0.0,Group 2,A,1100775.3061085,1650640.1705490001,C,0.0,0.0,0.02
5900938726,228.16915474263294,228.39749020938038,227.28553727981173,286.12105336254024,0.0,0.22,0.0,Group 2,B,1100823.7371085,1650837.9135490002,C,0.0,0.0,0.22
22040003,226.94064597617472,228.92638637023896,227.87371448336424,306.9981833389971,0.09,0.0,0.0,Group 1,A,1100850.3121085,1650923.3565490001,B,0.0,0.09,0.0
26094076,226.99333827227545,229.01381821702827,227.90079129354604,247.0562092261981,0.01,0.0,0.0,Group 1,A,1100903.8851085,1650926.247549,B,0.0,0.01,0.0
6001181148,222.92655724011607,215.94877728322922,225.70094319108722,526.1487182580328,0.0,0.46,0.0,Group 1,B,1101445.5941085,1650714.905549,B,0.0,0.46,0.0
C578719,226.99333827227545,229.01381821702827,227.90079129354604,247.0562092261981,0.08,0.0,0.0,Group 1,A,1100904.2191085,1650922.1365490002,C,0.0,0.0,0.08
22040039,226.94064597617472,228.92638637023896,227.87371448336424,306.9981833389971,0.05,0.0,0.0,Group 1,A,1100850.4881085,1650919.203549,C,0.0,0.0,0.05
6100506170,223.12434625469479,215.0594429409599,225.4846844672788,523.0352455942619,0.0,0.59,0.0,Group 1,B,1101544.8241085,1650919.522549,C,0.0,0.0,0.59
23960682,228.0943470161399,229.3920097462802,229.42428956517531,94.84292704947936,0.23,0.0,0.0,Group 1,A,1101133.1821085,1650796.0685490002,C,0.0,0.0,0.23
6200421368,223.06568522971952,214.46514885998397,225.3707965819536,712.7396635773474,0.0,0.15,0.0,Group 1,B,1101400.5211085,1650940.2815490002,A,0.15,0.0,0.0
16488695,223.06568522971952,214.46514885998397,225.3707965819536,712.7396635773474,0.0,0.34,0.0,Group 1,B,1101400.2571085,1650933.6605490001,A,0.34,0.0,0.0
C013580,228.00924977881704,229.370120491447,229.42428956517531,136.26855611622858,0.08,0.0,0.0,Group 1,A,1101177.4261085,1650783.774549,B,0.0,0.08,0.0
6100238506,226.99333827227545,229.01381821702827,227.90079129354604,247.0562092261981,0.15,0.0,0.0,Group 1,A,1100900.0671085,1650926.198549,C,0.0,0.0,0.15
6100349430,228.0943470161399,229.3920097462802,229.42428956517531,94.84292704947936,0.17,0.0,0.0,Group 1,A,1101137.0631085,1650794.924549,C,0.0,0.0,0.17
5900989010,222.97033965009302,216.09039677848398,225.7135594318423,459.38015368432985,0.0,0.18,0.0,Group 1,B,1101452.3511085,1650789.0045490002,B,0.0,0.18,0.0
B900575,226.94064597617472,228.92638637023896,227.87371448336424,306.9981833389971,0.09,0.0,0.0,Group 1,A,1100854.7001085,1650923.240549,C,0.0,0.0,0.09
C849753,226.99333827227545,229.01381821702827,227.90079129354604,247.0562092261981,0.0,0.0,0.0,Group 1,A,1100900.2071085,1650921.8025490001,C,0.0,0.0,0.0
6001189664,228.0943470161399,229.3920097462802,229.42428956517531,94.84292704947936,0.22,0.0,0.0,Group 1,A,1101132.1871085,1650792.138549,B,0.0,0.22,0.0
6200500094,222.95306079430515,216.01170519624768,225.70094319108722,492.0894056878914,0.0,0.19,0.0,Group 1,B,1101460.3101085,1650759.505549,C,0.0,0.0,0.19
25354082,227.33001045108082,228.44220538353972,227.892869419765,68.3348102374257,0.0,0.01,0.0,Group 2,B,1100931.7221085,1650641.324549,B,0.0,0.01,0.0
6500754284,228.31508333166107,228.75399030702775,228.04048685810488,174.62701514110796,0.0,0.0,0.14,Group 2,C,1100799.8711085,1650726.524549,A,0.14,0.0,0.0
5900344760,226.96491425126123,228.93789225331864,227.87371402660582,279.39192063512814,0.0,0.0,0.12,Group 1,C,1100866.1391085,1650920.3935490001,C,0.0,0.0,0.12
5600570166,228.16915474263294,228.37701716015806,227.17576990400633,316.06868493854023,0.0,0.0,0.21,Group 2,C,1100793.1301085,1650835.459549,C,0.0,0.0,0.21
5700773278,228.16915474263294,228.37701716015806,227.17576990400633,316.06868493854023,0.0,0.0,0.09,Group 2,C,1100797.3261085,1650835.282549,C,0.0,0.0,0.09
C710263,228.16915474263294,228.39749020938038,227.28553727981173,286.12105336254024,0.0,0.0,0.15,Group 2,C,1100812.7171085,1650838.3965490002,B,0.0,0.15,0.0
6000582849,226.99333827227545,229.01381821702827,227.90079129354604,247.0562092261981,0.0,0.0,0.05,Group 1,C,1100915.4211085,1650923.084549,B,0.0,0.05,0.0
C702403,222.99763592295508,221.67915565418303,223.9324121769365,494.3938529403706,0.0,0.0,0.13,Group 1,C,1101376.1151085,1650735.1335490001,C,0.0,0.0,0.13
21375094,222.8739136852875,216.00081971097418,225.68805723909355,500.6754536482999,0.26,0.0,0.0,Group 1,A,1101411.4691085,1650797.469549,C,0.0,0.0,0.26
5900934165,223.14339420038522,216.4773642761803,225.77256756585612,402.48095648395315,0.14,0.0,0.0,Group 1,A,1101477.9341085,1650842.094549,A,0.14,0.0,0.0
5700131781,228.16915474263294,228.39749020938038,227.28553727981173,286.12105336254024,0.0,0.0,0.23,Group 2,C,1100808.2961085,1650838.576549,B,0.0,0.23,0.0
6200501272,228.10912654122964,229.39390996773963,229.42428956517531,91.49297585598936,0.0,0.0,0.14,Group 1,C,1101123.8111085,1650799.013549,A,0.14,0.0,0.0
17837637,228.27249457936819,228.61460404730047,227.86711254466692,195.37590197021487,0.07,0.0,0.0,Group 2,A,1100801.1641085,1650736.002549,A,0.07,0.0,0.0
C404334,228.23272406382367,228.5563918417483,227.60259459869093,245.20608606951487,0.0,0.0,0.09,Group 2,C,1100834.5841085,1650768.7385490001,C,0.0,0.0,0.09
C710262,228.16915474263294,228.39749020938038,227.28553727981173,286.12105336254024,0.0,0.0,0.14,Group 2,C,1100812.6811085,1650834.2755490001,C,0.0,0.0,0.14
6700025987,222.99763592295508,221.6990730982148,224.51921046118835,404.26001792672156,0.0,0.19,0.0,Group 1,B,1101311.1591085,1650702.908549,B,0.0,0.19,0.0
5800157434,222.99763592295508,221.6990730982148,224.51921046118835,404.26001792672156,0.0,0.0,0.0,Group 1,B,1101315.6861085,1650706.4405490002,C,0.0,0.0,0.0
6101176312,226.96512728927394,228.9384339786574,227.8739174240452,279.1485717130981,0.0,0.03,0.0,Group 1,B,1100878.0821085,1650923.733549,B,0.0,0.03,0.0
18634050,227.04314464769493,229.07895567966654,227.9204760589643,241.43267053643342,0.0,0.0,0.46,Group 1,C,1100942.6321085,1650901.1735490002,C,0.0,0.0,0.46
6200497581,227.04314464769493,229.07895567966654,227.9204760589643,241.43267053643342,0.0,0.0,0.14,Group 1,C,1100942.4061085,1650905.137549,C,0.0,0.0,0.14
21975541,223.06568522971952,214.5714677738713,225.3707965819536,668.1828541091214,0.1,0.0,0.0,Group 1,A,1101426.3411085,1650956.1365490002,C,0.0,0.0,0.1
5800157403,228.35184598209216,228.8817797800316,228.2126260918537,156.7166163463749,0.64,0.0,0.0,Group 2,A,1100800.1211085,1650697.8395490001,C,0.0,0.0,0.64
C205778,228.23272406382367,228.5563918417483,227.60259459869093,245.20608606951487,0.0,0.0,0.15,Group 2,C,1100849.2461085,1650765.2445490002,C,0.0,0.0,0.15
22040014,226.96491425126123,228.93789138193438,227.87371448336424,279.39192063512814,0.0,0.23,0.0,Group 1,B,1100881.2171085,1650924.864549,C,0.0,0.0,0.23
6000585479,228.16915474263294,228.46334544899102,227.44104789190436,258.59594676106485,0.15,0.0,0.0,Group 2,A,1100815.2971085,1650800.2785490002,C,0.0,0.0,0.15
5901031990,222.99763592295508,221.67915565418303,223.9324121769365,494.3938529403706,0.0,0.0,0.03,Group 1,C,1101371.8041085,1650731.3525490002,C,0.0,0.0,0.03
15287216,222.8739136852875,216.00081971097418,225.68805723909355,500.6754536482999,0.06,0.0,0.0,Group 1,A,1101412.1561085,1650801.245549,A,0.06,0.0,0.0
5900344786,226.96491425126123,228.93789225331864,227.87371448336424,279.39192063512814,0.0,0.0,0.0,Group 1,C,1100862.1461085,1650920.2075490002,C,0.0,0.0,0.0
6000947476,228.16915474263294,228.37701716015806,227.17576990400633,316.06868493854023,0.0,0.0,0.12,Group 2,C,1100793.1011085,1650839.134549,C,0.0,0.0,0.12
6200920172,227.99814909496004,229.36349946050558,229.42428956517531,165.4482909233338,0.0,0.0,0.0,Group 1,A,1101202.4601085,1650774.831549,C,0.0,0.0,0.0
6300264769,222.99763592295508,221.66842031274913,224.0663637646278,491.3025148054116,0.0,0.09,0.0,Group 1,B,1101398.6971085,1650691.594549,A,0.09,0.0,0.0
21975540,223.07876219916022,214.65171686669242,225.3707965819536,634.5518314962214,0.0,0.0,0.14,Group 1,C,1101455.4671085,1650956.1365490002,B,0.0,0.14,0.0
6100128817,228.23272406382367,228.5563918417483,227.60259459869093,245.20608606951487,0.0,0.0,0.08,Group 2,C,1100850.2451085,1650769.2375490002,C,0.0,0.0,0.08
C640523,226.96491425126123,228.93789225331864,227.87371433111144,279.39192063512814,0.0,0.0,0.04,Group 1,C,1100865.9311085,1650924.5525490001,C,0.0,0.0,0.04
B720953,228.21639132623298,228.53248559774764,227.6043167543473,229.69803041746488,0.0,0.0,0.0,Group 2,C,1100813.7181085,1650781.0015490002,C,0.0,0.0,0.0
14428669,222.92655724011607,215.94877728322922,225.70094319108722,526.1487182580328,0.2,0.0,0.0,Group 1,A,1101451.6571085,1650726.934549,C,0.0,0.0,0.2
21490162,222.8739136852875,216.00081971097418,225.68805723909355,500.6754536482999,0.14,0.0,0.0,Group 1,A,1101408.0981085,1650801.8425490002,B,0.0,0.14,0.0
22549306,223.14339420038522,216.4773642761803,225.77256756585612,402.48095648395315,0.25,0.0,0.0,Group 1,A,1101481.7831085,1650841.276549,B,0.0,0.25,0.0
5700296725,222.99763592295508,221.6848145416332,224.13047269127244,444.7489806493316,0.0,0.0,0.36,Group 1,C,1101355.3391085,1650698.144549,A,0.36,0.0,0.0
6000582840,226.94064597617472,228.92638637023896,227.87371448336424,306.9981833389971,0.0,0.11,0.0,Group 1,B,1100839.5131085,1650917.747549,B,0.0,0.11,0.0
6000312874,222.99763592295508,221.6990730982148,224.51921046118835,404.26001792672156,0.13,0.0,0.0,Group 1,A,1101302.0581085,1650707.898549,A,0.13,0.0,0.0
5900547152,228.0189611394449,229.37119319451682,229.42428956517531,131.54101725877936,0.0,0.09,0.0,Group 1,B,1101162.6201085,1650789.189549,C,0.0,0.0,0.09
6300105539,228.21639132623298,228.53248559774764,227.6043167543473,229.69803041746488,0.0,0.0,0.08,Group 2,C,1100807.9701085,1650782.414549,B,0.0,0.08,0.0
5801050983,222.99763592295508,221.67915565418303,223.9324121769365,494.3938529403706,0.0,0.0,0.07,Group 1,C,1101375.2941085,1650731.537549,C,0.0,0.0,0.07
6700025947,222.99763592295508,221.6848145416332,224.13047269127244,444.7489806493316,0.0,0.0,0.87,Group 1,C,1101351.4001085,1650699.012549,B,0.0,0.87,0.0
16168648,228.35184598209216,228.8817797800316,228.2126260918537,156.7166163463749,0.17,0.0,0.0,Group 2,A,1100796.7401085,1650702.4545490001,B,0.0,0.17,0.0
14852643,226.96491425126123,228.93789225331864,227.87371425498503,279.39192063512814,0.0,0.0,0.06,Group 1,C,1100861.8751085,1650924.6565490002,C,0.0,0.0,0.06
23463067,228.16915474263294,228.46334544899102,227.44104789190436,258.59594676106485,0.07,0.0,0.0,Group 2,A,1100815.8831085,1650804.284549,C,0.0,0.0,0.07
B874222,226.99333827227545,229.01381821702827,227.90079129354604,247.0562092261981,0.0,0.0,0.01,Group 1,C,1100914.9751085,1650927.0415490002,B,0.0,0.01,0.0
6000069239,227.99814909496004,229.36349946050558,229.42428956517531,165.4482909233338,0.1,0.0,0.0,Group 1,A,1101202.7781085,1650778.615549,C,0.0,0.0,0.1
17323679,222.99763592295508,221.6990730982148,224.51921046118835,404.26001792672156,0.0,0.08,0.0,Group 1,B,1101315.1881085,1650702.560549,B,0.0,0.08,0.0
