splitting_index,Edge,Edge_Diff,N1_X,N1_Y,N2_X,N2_Y,Load_G1,Load_G2
477,"(322, 323)",128.3,1101198.5861085,1650783.864549,1101200.7591085,1650783.398549,128.46,0.16
478,"(493, 447)",128.32,1101023.2321085,1650520.747549,1101029.4761085,1650520.1065490001,128.47,0.15
479,"(447, 446)",128.32,1101029.4761085,1650520.1065490001,1101031.8231085,1650519.865549,128.47,0.15
480,"(446, 445)",128.32,1101031.8231085,1650519.865549,1101039.1381085,1650519.0795490001,128.47,0.15
481,"(148, 151)",128.36,1100639.9201085,1650678.479549,1100636.5251085,1650678.658549,128.49,0.13
482,"(151, 60)",128.36,1100636.5251085,1650678.658549,1100604.4281085,1650687.328549,128.49,0.13
483,"(236, 266)",128.42000000000002,1100928.8911085,1650568.6875490001,1100884.5031085,1650572.438549,128.52,0.1
484,"(509, 538)",128.42000000000002,1100837.6411085,1650466.032549,1100837.1281085,1650463.8195490001,128.52,0.1
485,"(91, 131)",128.42000000000002,1101577.5291085,1650836.566549,1101572.3811085,1650822.202549,128.52,0.09999999999999999
486,"(131, 100)",128.42000000000002,1101572.3811085,1650822.202549,1101571.7891085,1650820.2715490002,128.52,0.09999999999999999
487,"(100, 101)",128.42000000000002,1101571.7891085,1650820.2715490002,1101561.6381085,1650788.2715490002,128.52,0.09999999999999999
488,"(60, 61)",128.44,1100604.4281085,1650687.328549,1100574.9661085,1650695.286549,128.53,0.09
489,"(333, 334)",128.44,1101366.0091085,1650705.816549,1101394.0381085,1650702.3125490001,128.53,0.09
490,"(334, 368)",128.44,1101394.0381085,1650702.3125490001,1101396.2741085,1650702.2385490001,128.53,0.09
491,"(300, 356)",128.45999999999998,1101380.6361085,1650807.4915490001,1101378.0171085,1650807.691549,128.54,0.08
492,"(486, 487)",128.5,1100678.0731085,1650533.331549,1100675.2491085,1650533.384549,128.56,0.06
493,"(487, 388)",128.5,1100675.2491085,1650533.384549,1100638.6631085,1650542.7655490001,128.56,0.06
494,"(323, 337)",128.5,1101200.7591085,1650783.398549,1101239.8781085,1650775.005549,128.56,0.06
495,"(167, 168)",128.56,1101353.7901085,1650567.1875490001,1101356.3381085,1650566.534549,128.59,0.03
496,"(337, 367)",128.57999999999998,1101239.8781085,1650775.005549,1101242.4161085,1650774.461549,128.6,0.02
497,"(130, 384)",128.62,1101210.3431085,1650599.806549,1101207.4761085,1650618.7375490002,128.62,0.0
498,"(384, 385)",128.62,1101207.4761085,1650618.7375490002,1101206.4621085,1650625.429549,128.62,0.0
499,"(110, 548)",128.62,1101020.2681085,1650644.664549,1101020.9071085,1650650.408549,128.62,0.0
500,"(396, 395)",128.62,1100801.3821085,1650582.036549,1100804.0551085,1650581.6565490002,128.62,0.0
501,"(437, 436)",128.62,1100641.0171085,1650599.455549,1100640.0311085,1650580.8295490001,128.62,0.0
502,"(529, 530)",128.62,1100642.4011085,1650637.253549,1100642.5081085,1650640.148549,128.62,0.0
503,"(439, 485)",128.62,1100686.4861085,1650616.647549,1100684.1641085,1650616.8425490002,128.62,0.0
504,"(125, 126)",128.62,1100860.7361085,1650583.556549,1100860.3921085,1650580.9815490001,128.62,0.0
505,"(245, 244)",128.62,1100994.4471085,1650563.032549,1100997.7931085,1650562.742549,128.62,0.0
506,"(266, 272)",128.62,1100884.5031085,1650572.438549,1100876.1321085,1650573.145549,128.62,0.0
507,"(272, 259)",128.62,1100876.1321085,1650573.145549,1100877.9131085,1650606.384549,128.62,0.0
508,"(259, 260)",128.62,1100877.9131085,1650606.384549,1100878.0731085,1650609.364549,128.62,0.0
509,"(177, 250)",128.62,1100908.5361085,1650455.9915490001,1100908.1251085,1650453.821549,128.62,0.0
510,"(393, 394)",128.62,1100341.7741085,1650456.093549,1100344.9211085,1650450.9645490001,128.62,0.0
511,"(503, 539)",128.62,1100589.1241085,1650552.838549,1100589.8711085,1650550.662549,128.62,0.0
512,"(388, 389)",128.62,1100638.6631085,1650542.7655490001,1100637.3061085,1650543.1135490001,128.62,0.0
513,"(444, 532)",128.62,1100762.6551085,1650511.945549,1100764.7741085,1650511.482549,128.62,0.0
514,"(445, 489)",128.62,1101039.1381085,1650519.0795490001,1101042.6311085,1650518.7045490001,128.62,0.0
515,"(178, 271)",128.62,1100912.8371085,1650756.4875490002,1100910.5501085,1650756.2375490002,128.62,0.0
516,"(234, 235)",128.62,1100958.8711085,1650797.8635490001,1100959.1321085,1650801.493549,128.62,0.0
517,"(240, 239)",128.62,1100899.1061085,1650821.899549,1100899.9621085,1650826.2915490002,128.62,0.0
518,"(308, 370)",128.62,1100797.0601085,1650672.767549,1100789.9201085,1650673.632549,128.62,0.0
519,"(497, 528)",128.62,1100790.2181085,1650831.418549,1100787.3751085,1650831.564549,128.62,0.0
520,"(382, 383)",128.62,1100839.7641085,1650762.6365490002,1100843.0091085,1650762.0755490002,128.62,0.0
521,"(12, 13)",128.62,1101055.0081085,1650635.676549,1101087.0781085,1650627.621549,128.62,0.0
522,"(14, 343)",128.62,1101046.4961085,1650561.2005490002,1101045.3311085,1650518.4915490001,128.62,0.0
523,"(15, 87)",128.62,1101064.7231085,1650558.216549,1101067.8511085,1650557.7045490001,128.62,0.0
524,"(113, 112)",128.62,1101001.4901085,1650746.858549,1100999.2171085,1650747.3195490001,128.62,0.0
525,"(24, 25)",128.62,1101256.6131085,1650687.529549,1101256.2521085,1650685.7215490001,128.62,0.0
526,"(375, 376)",128.62,1101368.0801085,1650739.327549,1101368.2451085,1650741.6835490002,128.62,0.0
527,"(23, 145)",128.62,1101323.3711085,1650790.909549,1101326.1691085,1650790.4375490001,128.62,0.0
528,"(108, 154)",128.62,1101326.6081085,1650901.206549,1101328.7471085,1650902.434549,128.62,0.0
529,"(336, 335)",128.62,1101445.0721085,1650725.1095490002,1101444.7191085,1650723.321549,128.62,0.0
530,"(65, 66)",128.62,1101668.0361085,1650821.007549,1101670.0641085,1650820.651549,128.62,0.0
531,"(328, 327)",128.62,1101399.7161085,1650928.598549,1101397.8541085,1650926.905549,128.62,0.0
532,"(95, 109)",128.62,1101195.4111085,1650872.752549,1101195.1701085,1650874.519549,128.62,0.0
533,"(64, 149)",128.62,1100954.3541085,1650845.8155490002,1100951.2321085,1650839.705549,128.62,0.0
534,"(0, 1)",128.62,1100814.1681085,1650899.3895490002,1100814.9731085,1650903.6365490002,128.62,0.0
535,"(37, 88)",128.62,1100908.9521085,1650892.989549,1100909.1981085,1650895.5755490002,128.62,0.0
536,"(129, 128)",128.62,1100881.2061085,1650827.838549,1100879.3401085,1650827.3495490002,128.62,0.0
537,"(149, 150)",128.62,1100951.2321085,1650839.705549,1100949.5781085,1650837.820549,128.62,0.0
538,"(85, 86)",128.62,1101030.6941085,1650984.026549,1101030.7011085,1650986.1775490001,128.62,0.0
539,"(313, 377)",128.62,1100934.8921085,1650919.2685490001,1100931.4491085,1650962.470549,128.62,0.0
540,"(160, 159)",128.62,1100959.0521085,1650936.408549,1100959.1791085,1650936.4985490001,128.62,0.0
541,"(159, 158)",128.62,1100959.1791085,1650936.4985490001,1100958.9071085,1650938.117549,128.62,0.0
542,"(310, 326)",128.62,1100847.3271085,1650914.9645490001,1100844.9781085,1650914.813549,128.62,0.0
543,"(377, 378)",128.62,1100931.4491085,1650962.470549,1100931.0551085,1650965.4175490001,128.62,0.0
544,"(380, 381)",128.62,1100938.4021085,1650897.442549,1100938.7071085,1650895.549549,128.62,0.0
545,"(107, 106)",128.62,1100994.3911085,1650937.311549,1100993.8071085,1650938.9885490001,128.62,0.0
546,"(282, 283)",128.62,1101168.7951085,1650901.4775490002,1101166.6781085,1650901.7485490001,128.62,0.0
547,"(276, 279)",128.62,1101284.4741085,1650973.996549,1101291.7051085,1650977.412549,128.62,0.0
